PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
13910204,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910206,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910207,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13910208,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910209,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13910210,2256,DRUG GM,National,PERSONAL CARE APPLIANCES,HAIR DRYERS STYLERS SETTER, 
13910220,2551,DRUG GM,National,CHRISTMAS  SEASONAL,CHRISTMAS LIGHTS, 
13910221,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,23.7 OZ
13910222,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,23.7 OZ
13910225,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,23.7 OZ
13910229,3621,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SHRIMP, 
13910236,5872,DRUG GM,National,PERSONAL CARE APPLIANCES,HAIR DRYERS STYLERS SETTER, 
13910247,6206,DRUG GM,National,CHRISTMAS  SEASONAL,MISCELLANEOUS HOLIDAY GIFTWARE, 
13910266,1100,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910275,503,DRUG GM,National,TOYS AND GAMES,FISHER PRICE, 
13910288,943,GROCERY,National,HISPANIC,MEXICAN TACO TOSTADO SHELLS,13.5 OZ
13910296,1216,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,48 OZ
13910297,1216,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,6 CT
13910315,847,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910319,895,DRUG GM,Private,APPAREL,MENS ARCTIC FLEECE SHIRT, 
13910320,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13910325,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,14 CT
13910333,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13910337,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910338,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910339,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910340,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13910349,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,23.7 OZ
13910350,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,23.7 OZ
13910351,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6.8 OZ
13910353,6128,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
13910354,6128,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
13910355,6128,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
13910370,5617,DRUG GM,National,SPORTS MEMORABLILIA,*SPORT NOVELTIES,14-CARD PK
13910381,1244,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910384,200,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910398,182,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910404,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13910405,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13910406,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13910408,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,20 CT
13910409,895,DRUG GM,Private,CHRISTMAS  SEASONAL,INDIVIDUAL ORNAMENTS, 
13910410,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,5MM
13910412,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13910415,1385,DRUG GM,National,CHRISTMAS  SEASONAL,PLUSH, 
13910420,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13910421,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910426,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910427,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910429,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910435,2551,DRUG GM,National,CHRISTMAS  SEASONAL,CHRISTMAS LIGHTS, 
13910479,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13910480,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13910481,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR ROLLERS, 
13910491,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13910493,1898,DRUG GM,National,CHRISTMAS  SEASONAL,MISC HOLIDAYS, 
13910503,2686,DRUG GM,National,SPORTS MEMORABLILIA,COLLEGIATE, 
13910505,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,12 OZ
13910513,5096,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910516,1075,GROCERY,National,COOKIES/CONES,CHOCOLATE COVERED COOKIES,10 OZ
13910525,6295,DRUG GM,National,CANDY - PACKAGED,NOVELTY CANDY, 
13910527,503,DRUG GM,National,TOYS AND GAMES,FISHER PRICE, 
13910532,5997,DRUG GM,National,APPAREL,FM-MLB, 
13910546,503,DRUG GM,National,TOYS AND GAMES,FISHER PRICE, 
13910547,1075,GROCERY,National,COOKIES/CONES,CHOCOLATE COVERED COOKIES,10 OZ
13910554,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6.8 OZ
13910573,6220,DRUG GM,National,DOLLAR VALUE PRODUCTS,DOLLAR DAYS, 
13910579,5997,DRUG GM,National,APPAREL,FM-NFL, 
13910601,2134,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910611,484,DRUG GM,National,CHRISTMAS  SEASONAL,RIBBONS AND BOWS, 
13910614,847,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910616,895,DRUG GM,Private,CHRISTMAS  SEASONAL,DECOR, 
13910618,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13910620,895,DRUG GM,Private,CHRISTMAS  SEASONAL,INDIVIDUAL ORNAMENTS, 
13910627,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13910628,1494,DRUG GM,National,CHRISTMAS  SEASONAL,WRAP, 
13910632,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13910635,1788,DRUG GM,National,DOMESTIC GOODS,UTILITY, 
13910636,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910639,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,5 OZ
13910640,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6 OZ
13910641,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,10.17 OZ
13910642,5980,DRUG GM,National,TOYS AND GAMES,DECOR, 
13910646,5974,DRUG GM,National,CHRISTMAS  SEASONAL,DOG & CAT TOYS, 
13910669,1216,MEAT-PCKGD,National,FROZEN MEAT,FROZEN PACKAGE MEAT,23 OZ
13910683,790,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910688,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13910692,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13910697,1385,DRUG GM,National,CHRISTMAS  SEASONAL,PLUSH, 
13910699,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910700,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910702,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910703,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13910706,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910708,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13910716,2521,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910719,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,8 OZ
13910726,5525,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910730,5652,DRUG GM,National,CHRISTMAS  SEASONAL,TREE STANDS, 
13910745,2794,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
13910748,5997,DRUG GM,National,APPAREL,FM-NFL, 
13910756,1011,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
13910763,1244,DRUG GM,National,BOOKSTORE,HARDBACK/TRADE BEST SELLER, 
13910764,1382,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910769,5423,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910790,503,DRUG GM,National,TOYS AND GAMES,SEASONAL PRESHCOOL, 
13910795,609,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910796,847,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910802,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,250 CT
13910804,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13910811,1580,DRUG GM,National,BOOKSTORE,HARDBACK/TRADE EVERYDAY, 
13910817,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910821,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910823,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910824,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910825,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13910838,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13910839,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,12 OZ
13910840,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13910841,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13910843,6128,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
13910844,6128,DRUG GM,National,TOYS AND GAMES,DECOR, 
13910853,5670,DRUG GM,National,COOKWARE & BAKEWARE,METAL BAKEWARE, 
13910858,6220,DRUG GM,National,DOLLAR VALUE PRODUCTS,DOLLAR DAYS, 
13910860,200,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910861,1615,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910864,794,GROCERY,National,COLD CEREAL,KIDS CEREAL,11.8 OZ
13910866,1244,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910883,2699,DRUG GM,National,ETHNIC PERSONAL CARE,ETHNIC HAIR CARE,5 OZ
13910885,1216,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,8 CT
13910888,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,10.17 OZ
13910898,503,DRUG GM,National,TOYS AND GAMES,FISHER PRICE, 
13910900,730,DRUG GM,National,CHRISTMAS  SEASONAL,INDIVIDUAL ORNAMENTS, 
13910907,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,8 CT
13910910,1221,DRUG GM,National,CHRISTMAS  SEASONAL,ARTIFICIAL TREES, 
13910913,1277,DRUG GM,National,CHRISTMAS  SEASONAL,DISPOSABLE FOILWARE, 
13910914,1385,DRUG GM,National,CHRISTMAS  SEASONAL,PLUSH, 
13910916,1494,DRUG GM,National,CHRISTMAS  SEASONAL,WRAP, 
13910918,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13910920,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13910921,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13910923,2134,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13910924,764,DRUG GM,National,DEODORANTS,N/A DEOD SPRAY/GEL DEOD,2.7 OZ
13910932,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,10.17 OZ
13910933,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13910934,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,12 OZ
13910935,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6.8 OZ
13910936,5079,DRUG GM,National,HAIR CARE PRODUCTS,WOMENS  HAIR SPRAYS,8 OZ
13910941,5096,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13910944,5872,DRUG GM,National,PERSONAL CARE APPLIANCES,HAIR DRYERS STYLERS SETTER, 
13910964,5423,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910973,5423,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910974,200,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910975,5423,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13910998,730,DRUG GM,National,CHRISTMAS  SEASONAL,INDIVIDUAL ORNAMENTS, 
13911006,895,DRUG GM,Private,CHRISTMAS  SEASONAL,CHRISTMAS LIGHTS, 
13911010,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13911016,1494,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911018,1494,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911019,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911022,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911023,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13911030,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,23.7 OZ
13911031,5980,DRUG GM,National,TOYS AND GAMES,DECOR, 
13911037,5096,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911046,5423,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: SWT/FLVRD LOAVES,16 OZ
13911066,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,GIFT-WRAP EVERYDAY, 
13911067,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,23.7 OZ
13911068,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,12 OZ
13911070,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,13 OZ
13911082,503,DRUG GM,National,TOYS AND GAMES,FISHER PRICE, 
13911089,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,4 CT
13911092,1054,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,48PK/2MM
13911107,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911112,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911114,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911115,1937,DRUG GM,National,PERSONAL CARE APPLIANCES,HAIR DRYERS STYLERS SETTER, 
13911119,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911120,2332,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911122,2521,DRUG GM,National,CHRISTMAS  SEASONAL,OUTDOOR, 
13911123,2551,DRUG GM,National,CHRISTMAS  SEASONAL,CHRISTMAS LIGHTS, 
13911125,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13911126,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13911127,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,23.7 OZ
13911128,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,12 OZ
13911129,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6 OZ
13911148,6220,DRUG GM,National,DOLLAR VALUE PRODUCTS,DOLLAR DAYS, 
13911149,5873,GARDEN CENTER,National,GARDEN CENTER,HANGING BASKETS (BLOOMING),10 IN
13911150,5997,DRUG GM,National,APPAREL,FM-MLB, 
13911172,790,DRUG GM,National,CHRISTMAS  SEASONAL,XMAS PLUSH,12 INCH
13911173,895,DRUG GM,Private,CANDY - PACKAGED,BASIC TOWELS, 
13911174,847,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911178,895,DRUG GM,Private,CHRISTMAS  SEASONAL,STOCKINGS/TREE SKIRTS/HATS, 
13911180,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,3 CT
13911184,1277,DRUG GM,National,DISPOSIBLE FOILWARE,GRILL ACCESSORIES, 
13911192,5423,GROCERY,National,BAKED BREAD/BUNS/ROLLS,BAGELS,22 OZ
13911196,1788,DRUG GM,National,DOMESTIC GOODS,UTILITY, 
13911197,1937,DRUG GM,National,PERSONAL CARE APPLIANCES,HAIR DRYERS STYLERS SETTER,2 INCH
13911198,1937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES, 
13911200,2332,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911204,2455,DRUG GM,National,TOYS AND GAMES,SEASONAL PRESHCOOL, 
13911205,2521,DRUG GM,National,CHRISTMAS  SEASONAL,OUTDOOR, 
13911206,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6 OZ
13911207,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,8 OZ
13911220,6206,DRUG GM,National,CHRISTMAS  SEASONAL,MISCELLANEOUS HOLIDAY GIFTWARE, 
13911225,4727,MEAT,National,BEEF,STUFFED/MIXED BEEF, 
13911227,5997,DRUG GM,National,APPAREL,FM-NFL, 
13911245,1669,DRUG GM,National,CANDY - PACKAGED,BULK CANDY,1.6 OZ
13911255,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,FRUIT SNACKS, 
13911257,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,12 OZ
13911279,484,DRUG GM,National,CHRISTMAS  SEASONAL,RIBBONS AND BOWS, 
13911280,484,DRUG GM,National,CHRISTMAS  SEASONAL,RIBBONS AND BOWS, 
13911282,594,DRUG GM,National,BOOKSTORE,HARDBACK/TRADE EVERYDAY, 
13911284,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13911285,895,DRUG GM,Private,CHRISTMAS  SEASONAL,DECOR, 
13911289,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,16 CT
13911291,1619,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13911296,1277,DRUG GM,National,DISPOSIBLE FOILWARE,DISPOSABLE FOILWARE, 
13911298,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13911301,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911303,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911311,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6 OZ
13911325,5928,PASTRY,National,BAKERY PARTY TRAYS,PARTY TRAYS: BREAKFAST SWEETS,15 OZ
13911327,6283,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911330,2737,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13911331,5874,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
13911332,5873,GARDEN CENTER,National,GARDEN CENTER,PREMIUM ANNUALS (OUTDOOR),1QT/1.66L
13911346,1216,MEAT-PCKGD,National,FROZEN MEAT,FROZEN PACKAGE MEAT,10 CT
13911354,324,DRUG GM,National,CHRISTMAS  SEASONAL,MISCELLANEOUS HOLIDAY GIFTWARE, 
13911357,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS,3 CT
13911361,895,DRUG GM,Private,CHRISTMAS  SEASONAL,INDIVIDUAL ORNAMENTS, 
13911363,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13911366,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13911376,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911377,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911378,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911379,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911381,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13911386,2521,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911389,2521,DRUG GM,National,CHRISTMAS  SEASONAL,OUTDOOR, 
13911392,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
13911393,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,6 OZ
13911394,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,12 OZ
13911395,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,8 OZ
13911428,1075,GROCERY,National,COOKIES/CONES,CHOCOLATE COVERED COOKIES,10 OZ
13911445,35,DRUG GM,National,MAGAZINE,MENS-MAGAZINE, 
13911458,790,DRUG GM,National,CONTINUITIES,CONTINUITY, 
13911462,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,14.5 OZ
13911465,895,DRUG GM,Private,CHRISTMAS  SEASONAL,BOXED ORNAMENTS, 
13911469,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13911471,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
13911475,1221,DRUG GM,National,CHRISTMAS  SEASONAL,ARTIFICIAL TREES, 
13911483,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911484,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911485,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911486,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911493,2740,DRUG GM,National,SPORTS MEMORABLILIA,BABY BASICS, 
13911494,2732,DRUG GM,National,CHRISTMAS  SEASONAL,CHRISTMAS LIGHTS, 
13911495,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,23.7 OZ
13911498,5096,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911526,2536,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,6PK/11.2OZ
13911530,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,GIFT-WRAP EVERYDAY, 
13911532,1216,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,8 CT
13911547,895,DRUG GM,Private,APPAREL,MENS ARCTIC FLEECE SHIRT, 
13911548,895,DRUG GM,Private,APPAREL,MENS ARCTIC FLEECE SHIRT, 
13911559,1681,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911560,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BAGS/TAGS/TISSUE/BOXES, 
13911562,1922,DRUG GM,National,TOYS AND GAMES,GAMES, 
13911563,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13911564,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911567,2521,DRUG GM,National,CHRISTMAS  SEASONAL,ELECTRONICS, 
13911568,2521,DRUG GM,National,CHRISTMAS  SEASONAL,OUTDOOR, 
13911571,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,10.17 OZ
13911572,5079,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,23.7 OZ
13911574,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,12 OZ
13911581,5096,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
13911583,5429,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911584,5544,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911597,6283,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911620,484,DRUG GM,National,CHRISTMAS  SEASONAL,RIBBONS AND BOWS, 
13911622,503,DRUG GM,National,TOYS AND GAMES,FISHER PRICE, 
13911625,895,DRUG GM,Private,CANDY - PACKAGED,BASIC TOWELS, 
13911626,895,DRUG GM,Private,CHRISTMAS  SEASONAL,OUTDOOR, 
13911633,895,DRUG GM,Private,APPAREL,MENS ARCTIC FLEECE SHIRT, 
13911642,1253,DRUG GM,National,DOMESTIC GOODS,PROMO, 
13911650,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
13911655,1857,DRUG GM,National,CHRISTMAS  SEASONAL,BOXED CHRISTMAS CARDS, 
13911656,1898,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13911659,2278,DRUG GM,National,COOKWARE & BAKEWARE,GADGETS/TOOLS, 
13911667,2732,DRUG GM,National,CHRISTMAS  SEASONAL,CHRISTMAS LIGHTS, 
13911669,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,5 OZ
13911675,5429,DRUG GM,National,LAWN AND GARDEN SHOP,GARDEN GIFTS, 
13911676,5429,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
13912021,1720,DRUG GM,National,MAGAZINE,TV/MOVIE-MAGAZINE, 
